reviewId	reviewer	reviewerLocation	datePublished	starRatingOutOfFive	reviewTitle	reviewComment	product	source
655	Debbie Perry	Safety Harbor	01/13/2017	5	Great Value!	Very easy to use and compact. I've used almost everyday for a tendonitis issue since I purchased a few weeks ago. Like it so much I just purchased another for my dad.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
656	Brenda	Oklahoma	01/09/2017	5	Mrs.	One for myself and three for gifts and all have found them very beneficial easy to use and very effective for both back and shoulder pain . I would definitely recommend this unit .	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
657	Oh, my achin' back!	11421	01/08/2017	3	So far, so good	Having bought one of these units (new!) at a local garage sale last summer, I finally got around to trying it today...my back has been hurting..having run out of narcotics (there is nothing like a good narcotic for pain!), I thought I'd give TENS a try. It DOES make a difference but I need leave a wide berth for placebo aside from experimenting with settings. Remember the caveat of Charcot ---just because the theory is justified, does not mean it is right.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
658	Shelley Owens	Fort Pierce FL	01/06/2017	5	Ms.	This was a gift and she loves it. With the TENS unit she is finally able to manage back pain and can do a lot more work than previously. She can hold her baby longer which is a real blessing. The price is outstanding for the quality of the unit. I am so glad I chose TENSPros.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
659	Todd Trahan	Louisiana	01/05/2017	5	Customer Service representative	I recently purchased 40 Tens3000 as Christmas gifts...everyone I've spoken to love the product	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
660	charlie	stamford	12/30/2016	5	mr	good quality, works great and easy to use, very portable.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
661	(Verified Buyer) Michelle Stern	Pineville	12/30/2016	5	N/A	"Tens 3000 and Tens 7000 areally recommended items that I purchased. The 7000 was for me and the 3000 series were gifts.
Great product and everyone loved them!"	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
662	Digna	VA	12/28/2016	5	Ms.	This item was recommended by by therapist, and I love it. I got 2 of them, so I can use them for both my shoulders, and hips at the same time.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
663	Burnadette	Indiana	12/25/2016	5	EMT/police officer	I purchased this as a gift for a friend. I have one and thought it would help her too. She loves it and said she doesn't know how she survived without it all these years. She is a chef and suffers from neck, shoulder, elbow and wrist pain. She attaches all four pads and relaxes into it. This combined with chiropractic care have saved her and her job until she can retire in a few years. Amazing and affordable device.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
664	Ray Debarbieris	Lafayette	12/24/2016	5	Mr	Great product for back and shoulder pain	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
665	Andrew L. Darlas	Newport News	12/23/2016	5	Mr	"My Chiropractor was going to be away for 5 days I had been in a car wreck where my shoulders and back where giving me fits. He had aliegned my back okay but the muscles and nerves where shoot on this 63 year old guy. So he loaned me a Tens 3000. for the 5 days or ever how long I needed it. I also had Arthritis pain off and on and couldn't raise my arms over my shoulders for the pain would return. I used the TENS when I hurt for 15 minutes on I believe 2000 area and 2000 pulse setting. I bumped it (the button) once and man if you are not careful it will zap ya good.
But after 4 days of using it only when I hurt and each day was farther apart until I didn't need it, But occasionally when I have worked my arms over 6 hours. I believe with the TENS and the supervision of my Chiropractor companation has speeded up my healling process. The shoulder pain had been there for many years. If I knew this was out there , I would have bought one years ago. The price was reasonable and I would have paid (and recoment) the full price of 80 + dollars I thought it was going to cost me 100s. Even then I would have been leary but I can say 100 is well worth having as little pain as I have had, compared to the pain where I had limited movement. I have a problem with my knee also every so often it hurts , so I have moved the pads to the knee and it only takes one or 2 treatments (a few hours apart) to hellp my steps and not limp.
It has been noticed that I am moving by my friends and that alone has got them thinking even they might try this not so new idea. amazed me and them we had never heard of anyone using one or available."	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
666	Carol Redmond	Wellsville	12/22/2016	5	Mrs	Excellent	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
667	kelvin	s.c	12/19/2016	5	Patient	You charge me 50.00	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
668	Andrew	FORT WORTH	12/18/2016	5	Tens 3000	My wife loves this so much I don't have anything bad to say about it I even ordered a second one for a friend for Christmas	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
669	Darrell	Mesa, Az	12/18/2016	5	Pastor	"My wife has been using one of these for 3 years. It has helped her so much that we sent this one to our darghter in Saskatoon, Canada to help her.
Darrell"	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
670	Patsy	Kirksville	12/13/2016	5	Great product, great price	I am so glad we got this TENS unit. It's so wonderful to have something that effectively stops discomfort. I have had others, but this professional grade one was a wonderful price and so far, very dependable.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
671	Bonnie	Fall River	12/11/2016	5	Mrs.	I am finding the tens 3000 to be very helpful in managing the sciatic pain I'm experiencing. I am so glad someone suggested it to me!	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
672	Emil	Freehold	12/10/2016	5	Physical therapist	Analog TENS are easier to use and just as effective if not more so than digital tens	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
673	Ronnie Ingram	GA	12/07/2016	5	Owner	Good unit	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
674	Helene	Florida	12/05/2016	5	Mrs.	I've used a TENS for 35 years. I've tried the digital units but always come back to this analog model for quick adjustments.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
675	Sharon Tims	Physical Therapy Services of W La	12/05/2016	5	PTA	great TENS, very satisfied with its performance	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
676	Laney Grosa	New Jersey	12/02/2016	5	great E stim machine	This is a newer model from the one I have been using for years. very nice and the price was super,	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
677	Judy Adams	Hoover Al	12/02/2016	5	Mrs	"Very satisfied!!
Helps my back greatly
Customer service outstanding"	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
678	Tommie Kay	Athens,Georgia	12/01/2016	5	None	Very satisfied---helped with the back pain.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
679	Rebecca Sorg	At home	11/21/2016	5	Ms. Sorg	Works as well as the larger units at PT.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
680	Shirley Mercado	4709 eyota dr me Albuquerque nm	11/07/2016	4	None	The equipment works well. My only complaint is the case was defective and would not close securely	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
681	Tim Pawlik	Covington Township	11/04/2016	5	Mr.	"This is a great unit for a great price. I am having low back pain that makes it difficult for me to stand for any lenghth of time. The surgeon tells me surgery will not help, chairopractor helped a ittle but out of visits, family doc wants to start pain shots in my spine but the MRI showed so many ssues he was unsure where to start, bought this and i can at least make it through a day of work. Clips to my belt and a plastic ""door"" prevents me from bumping the power buttons. I have now bought three one to have at home, ne at work and another for the car. Highly recommend for the price!!!!!!"	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
682	Marcia	Ohio	10/29/2016	5	I love my tens unit	I locertainly my tens unit. The price was a great price. The tens unit arrived quickly in perfect condition. I highly recommend the tens unit!	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
683	Johnnie Berry	Louisville, TN 37777	10/13/2016	5	Customer	I have found the Tens 3000 works as well as a more expensive unit I have and I am satisfied with it and the other products that I ordered.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
684	Mary Lou	Rowland Heights	10/07/2016	5	Pain relief seekers	This isn't the first E-Tens unit we have purchased. Why, the price is reasonable compared to other offers on line. Because it serves our purposes in dealing with pain, we have gifted to friends and family over the years.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
685	Carol	Taylor	09/30/2016	5	None	Love my tens machine! I had a car accident and have back and neck pain. It works just like the one in the therapy office. Great help with the relief of pain.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
686	Tim	Ohio	09/04/2016	5	Mr	Excellent and fast shipping and price. Will biy again. Thank you	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
687	Philip	NY	08/28/2016	5	Mr.	Outstanding product.. GREAT PRICE.. Fast delivery..	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
688	Pat	WV	08/17/2016	5	Ms.	Great product! It works as well as the one at the PT office.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
689	Jose	Deltona	08/11/2016	5	Mr	Go quality will buy again	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
690	Susan	North Carolina	08/07/2016	4	Retiree	Excellent product! Gives user directed, flexible use. Not cumbersome. Battery lasts well. Delivers relief for pain as well as conditions like RLS.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
691	Tina	East Berlin	07/29/2016	4	Mrs	I LOVE my TENS unit! It is easy to use, and manages pain like nothing else - and without having to take any medications! The only issue I have had is that the pads don't stick as well as I would like to my skin. If not for that, I would have rated this 5 stars.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
692	doris	michigan	07/27/2016	5	consumer	Not bad at all-not as powerful as what you'd find at physical therapy, but good enough for pinpointing smaller areas. Priced right. Pads won't lost for a long time I suspect, have only used this a few times, but for the price this is adequate.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
693	Ren Brennan	Atlanta	07/24/2016	5	Male	Great product, it works!	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
694	Daniel Goldizen	Maysville, WV	07/21/2016	5	owner	This unit works very well and helped a lot with my pain. I would recommend this product.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
695	Cathy Pataki	Wisconsin	07/18/2016	5	Mrs.	"It's so great to have a Tens unit available at home, without having to see a PT to use one.
Very happy, very pleased and it works wonderfully for my needs. Thank you very much. Cathy P"	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
696	john	San Francisco	07/17/2016	5	customer	I was glad to receive my tens pro it has worked wonders for me.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
697	ROBIN LEE	SALEM	07/13/2016	5	EXCELLENT PRODUCT	EXCELLENT PRODUCT! FANTASTIC PRICE! I LOVE this TENS UNIT... I would recommend this to anyone!	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
698	G. Taylor	Mississippi	07/13/2016	5	Mrs	I had meniscus tear in my knee and my therapist recommended tens to me. I loved it so much that told my mother and sister about it and had to order two more for them. It's great I would recommend this to anyone.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
699	William	35043	07/11/2016	5	Mr.	Recommended by my physical therapist. It is a great bargain and has really helped my back pain.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
700	Sharon	Geneseo	07/03/2016	5	Mrs	My Tens unit has given me many hours of relief from stiffness and pain. It is easy to use an does a fantastic job of relieving my body from discomfort.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
701	Diane	glenwood	06/27/2016	5	Ms	Great product. Great price. It does what it says it will do. I will order another in the future	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
702	Patty Malone	Dow City	06/22/2016	5	Mrs	Great	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
703	Dr. Martin	California	06/16/2016	5	Doctor of Chiropractic	I really like these units. They are durable and last for quite a long time.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
704	Robert Sanchez	Ca	06/12/2016	5	This is great	The device is wonderful professional quality. My wife uses it on her back and she loves it.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
705	Steve	Houston	06/10/2016	4	Tens	"Excellent product
Fair price"	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
706	james gill	morristown tn	06/03/2016	5	mr	excellent products	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
707	DC	FL	06/02/2016	4	Pleased with my purchase	This unit was recommended by my physical therapist. I use it to strengthen hand muscles amid joint pain from a medication I use to fight cancer. Easy to use.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
708	Dr. Jerry Manning	Virginia	05/23/2016	5	Owner/Physician	Great product, price and service. I buy them all the time for my patients and I'm sure to keep them in stock at all times.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
709	James	Cambridge, WI	05/23/2016	5	Consultant	This unit worked out great for my client and seems to be everything promised. She's told me if she needs any more, she will definitely get these or equivalent TENS units here.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
710	Rosanne Smith	South Carolina	05/17/2016	5	PTA	The unit works as expected with no problems so far. The battery is difficult to put in and take out however no other complaints.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
711	(Verified Buyer) Joan & Jim Perdue	Virginia	05/16/2016	5	N/A	Excellent quality, compact, complete product all in one package. We are very pleased with our units.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
712	Waleska Lirios	Greenville	05/09/2016	5	Tens Pro 3000	Since using this machine, I don't have to take pain medications as much. My quality of life is much better!	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
713	Julie	Henderson, Ky	05/08/2016	5	None	I'm really glad I invested in the tens unit. It's easy to use, good quality. I've used it on my upper shoulders and neck area and put it on my husbands lower back and it has made both of us feel much better. It reminds me of being at my chiropractor's office. I would recommend anyone buy one.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
714	DeLane Duncan	Tennessee	05/04/2016	5	Med assistant	I really am pleased with my tens unit. Its works perfect and ive had no issues thus far. I use it on my back ,at least 5 days a week and I like that you can adjust settings and it has the automatic timer.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
715	Johnna Johnson	Columbus, IN	05/03/2016	5	Wonderful Product	I bought this for my father after unsuccessfully locating replacement pads for his expensive older unit he purchased from a chiropractor. This was very affordable and every bit as good if not better than his old one. He tells me he uses it a lot for his chronic shoulder pain and it is the only relief he feels. He LOVES this unit. Thank you for making a great affordable product that arrived faster than I thought it could.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
716	Frances	Fountain	05/03/2016	5	Cna	Cnai love it	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
717	judi	ashtabula	05/02/2016	5	ms	Works great. Great value	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
718	Melissa	Virginia	04/29/2016	5	m	It's great for chronic pain. Can't beat the price to be able to use as often as you like!	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
719	George	Prescott Valley	04/27/2016	5	Mr	"This is an excellent product. It works very well. The cost is excellent. Cost more for the shipping.
Thank you"	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
720	Elaine DiBenedetto	Daytona Bch Shores,FL	04/23/2016	5	Retired teacher	I am more than pleased with my Tens 3000 unit. It relieves my muscle pain just like in my doctor's office. I recently took it with me on a trip. Its compact, but it delivers 100%.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
721	selina	los angeles	04/11/2016	5	ms	I love the tens 3000. It works really good and it was really cheap. The only thing is the battery went out really fast. I thought it was the whole unit that broke. I emailed customer service and they suggested to check the battery and if it still didn't work they would refund or replace. Good product good customer service. Thank you!	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
722	Gerald	Shingletown ca	03/29/2016	5	Retired	Had been going to physical therapy twice a week prior to purchasing this item on the recommendation of my therapist. Only going once a week now. Works great.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
723	A. Taylor	Buford	03/28/2016	5	Parent	Bought this item for kids who play sports and always have injuries. It was recommended to us by a dr friend and we use it a lot.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
724	Karen	morgantown	03/28/2016	5	Love this unit	This tens unit saves me trips to the physical therapist or massage therapist!	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
725	Paige	Arkansas	03/19/2016	5	TENS 3000 REVIEW	Awesome product at a good price. Works great on taking pain away. I only wish it had a rechargeable battery. I even bought one for a friend who was having shoulder and lower back pain.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
726	anita	Chico, Ca	03/16/2016	5	Ms.	I've used the TENS 3000 unit, for neck & upper back spasms and lower lumbar injury of spinal stenosis, arthritis etc. and it was great. It really eased pain. I still use it from time to time. I recommend this unit.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
727	chris	NC	03/13/2016	5	mr.	This is a very easy to use, it will fix muscle spasms, the battery last, and great value for the money.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
728	Donald Kiebler	Ft Myers	03/12/2016	5	Mr	Love the tens...works great with an ice bag also.....	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
729	Keith	Indiana	03/10/2016	5	Mr	Works great like the different settings	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
730	BigTex	Texas	03/04/2016	5	Why pay more?	I have a more expensive digital TENS device, but actually prefer this one. Why? Because it does the same thing and is so very simple to operate, just turn the knobs. Great value!	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
731	Dr. A	Gilbert, AZ	03/02/2016	5	Chiropractor	These TENS units are exactly the same as the ones you'll see elsewhere for more money. The Customization that TENS Pros has available has made this not only a great therapeutic product for our patients, but a great marketing tool for us. They do a wonderful job of applying clinic name and contact into to the box so patients know where to come for refills and more help.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
732	Michael Bailey	Memphis, TN	03/01/2016	5	Colonel	Great price; zaps those little back aches from doing the things at 60 that at 20 were a snap. No problems with the machine or the results.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
733	Suzanne	Florida	02/28/2016	5	Excellent	Bought this model for my mother in law. I also bought same model for myself. This company is reliable and all orders came one time. Both tens units still work after a year and were high quality. Amazing considering I priced checked several dr offices and they always reported price to be nearly $200. Great buy on this item.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
734	Angel	WV	02/28/2016	5	Easily Recommended	This Tens Pro machine has been a wonderful help to me. I have recommended it to many people that I talk with about their back and neck pain.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
735	Pam	Fayetteville AR	02/26/2016	5	therapist	This unit has served me well. Well worth it and a great price.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
736	VJ	Hanford, CA	02/23/2016	4	Ms.	I really like this product. The levels of intensity are great. My only problem is the pads that are provided with it. The pads are small and they lose their ability to stick very quickly. I think larger pads would be great with the original unit instead of these small cheap ones. I love the fact that the unit shuts itself off and you can adjust the time to 10, 20 or 30 minutes a pop. But don't forget to turn it off. Even though the charge shuts off the unit doesn't and the batteries will run down. If you want to add more time you will have to shut it off and turn it back on again. But it is a great unit and handy, you can clip it to you and move around with it.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
737	Olanda Frazier	South Carolina	02/18/2016	5	Mrs	I love this product. It really works and is well worth the purchase price.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
738	janet	Raleigh NC	02/17/2016	5	Excellent unit	The analog unit is SO MUCH BETTER than a digital model. I'm very happy with it, and it did exactly what I needed it to without any fuss or long learning curve. I was originally prescribed a digital unit by my physician, but this one was so much better. You saved my pain!	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
739	Sylvia Steimke	Los Angeles	02/14/2016	5	Patient	Wonderful product. I used this type of machine in the past and was thrilled to purchase this one so I can get on top of my back pain. Easy to use and does the job. Bye Bye pain.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
740	susanne	cuba	02/08/2016	5	cna	This item is great for the pain in my knee. I would recommend this item for anyone looking for some relief until you can be seen by a doctor. It is reasonably priced for the relief you get .	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
741	Sam Kite	TN	02/06/2016	5	owner	Great product. Was recommended by a medical professional.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
742	Maria~	NJ	02/05/2016	5	3000 Tens unit	OK-If you want to be in Control. This Tens unit allows you to get Relief from Pain Whenever you need to. You do not have to make an expensive appointment with a Dr. or Physical Therapy. Its so easy to use. There is even a timer, if you fall asleep ! Don't Pass this up. Plus you can't beat the Price.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
743	Nadine Pruitt	Virginia	01/30/2016	5	Mrs.	I have had this unit for a few months now and still love it. I use it to treat chronic back pain and it works like a charm. It has kept me out of the Emergency Room more than once and my family doctor is thrilled that I have found something that relieves the muscle spasms without using drugs. The settings can be customized very easily, and is super easy to adjust. I have recommended this device often and will continue to.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
744	Megan DeRose	Clark, NJ and NY, NY	01/28/2016	4	Office Manager	These Tens units are amazing! Very good pricing, and everyone seems satisfied. The only complaint I have had, is that the electrodes are a bit too sticky.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
745	Kaleen	Texas	01/21/2016	5	Excellent product.	Get this one. So worth the money. It's a great choice.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
746	Lisa	Texas	01/13/2016	5	Sales	Product works great for the price. Defentely helps my back :thumbs_up::thumbs_up::thumbs_up::thumbs_up:	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
747	Rosemary	Tucson, AZ	01/12/2016	5	Massage Therapist	I had an over 20 year old unit, It was wonderful to update to this unit! Love all the setting choices and had a blast playing with the modes. I highly recommend this to friends and fellow body workers.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
748	Mary	New York	01/09/2016	5	Mrs.	I find the products are just as advertised. The Tens unit works well and as expected. I recommend this highly product	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
749	Jane Smith	MO	01/08/2016	5	Lpta	Have had very good results with his pro duct . Good quality. At a very affordable price. Thank you	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
750	Leonard LaRue	uSATens	01/08/2016	5	TENS	This item is just as described. Works great. I would definitely buy from you again. Thank you	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
751	Denise	Michigan	01/07/2016	5	Love it!	I received my TENS unit today and I am already in love with it! I've bought different units from the store but for the cost of 1 replacement pad for mine, I received a complete unit with lots of extras and your TENS unit is so much stronger, with options! I couldn't be happier with this device!	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
752	tiffany	Louisiana	01/07/2016	5	Perfect	Inexpensive and perfect for what I need at home. Easy to use and powerful.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
753	Janet	Bham,Al	12/31/2015	5	Ms.	I have really enjoyed my unit.It gives ne such great relief.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
754	Brent Biddle	Indiana	12/30/2015	5	Lifetime User of Electric Medicine	Very good and well priced beginning unit for anyone. You cannot go wrong with this unit at this price...wow.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
755	Carolyn	Paradise, CA	12/30/2015	5	Ms.	Awesome product. I got this one for my husband as I love mine. The very best part of the purchase was the wonderful customer service. I could not believe how quickly it arrived. Thanks!!!	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
756	Steve	New Jersey	12/29/2015	5	Tens 3000 3 mode analog Tens Unit with Timer	Google Searched a Tens machine. Don't let the cost fool you. This is a excellent quality tens machine. It came with everything needed to use. Has multiple settings Very Easy to use.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
757	dwanda	Michigan	12/28/2015	5	MRS.	I love it. I have neuropathy and injure to my legs and back. I use it in every area. I love it.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
758	Anthony	TN	12/28/2015	5	Trucker	I love this TENS Unit so much! As a truck driver you have to be seated for many hours without relief. The TENS helps me out on days that I have pain that just will not go away. My girlfriend was hit by a car last year and her physical therapy has recently ended so we got her the TENS and she gave it rave reviews. Awesome product for at-home therapy.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
759	Joe	Minnesota	12/26/2015	5	Great unit	A friend told me about tens units and I just went online to look for one. I saw the great reviews and the price and thought why not? We have been very happy with this unit. It is very well made and works great. The only problem I have had is I dropped the thing the first day and the latch on the case broke so I need to use something to hold it closed. We use it all the time and are very happy with it. The price was about 1/5 of what my friend paid for his unit. Great purchase. I think I have had at least 2 friends purchase one since I got this unit.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
760	Amy	Sarasota, Fl	12/24/2015	3	Teacher	This unit was purchased for my daughter, who suffers from psoriatic arthritis. She has found great relief from regular use of this product! It is well made, strong enough to impact her pain, and allows her to use less pain medication.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
761	Chad Taylor	Tennessee	12/23/2015	5	Owner	the unit has worked very well since time of purchase	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
762	rose	chgo	12/20/2015	5	mrs	THIS MACHINE WORKS SO GREAT. I USE IT ON MY UPPER ARM, BACK,SCIATICA,THIGH,LEG, AND BETWEEN SHOULDER BLADES AND WRIST AREA. I EVEN BOUGHT ONE FOR MY HUSBAND,1 FOR MY BROTHER IN LAW, 1FOR MY SISTER , 1 FOR MY OTHER SISTER AND 2 FOR ME. THEY'RE GREAT.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
763	Carolyn Divido	Lancaster, Pa	12/17/2015	5	Medical Field	Excellent product for the money. I had a tens unit that I paid over $100 for that I don't use as much as this unit. It's small enough to have it on while working, which I love. Showed it to Physical Therapy at my job and they were impressed as well. Good Quality, can't beat the price and shipped quickly!	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
764	Aurora Green	Muncie IN	12/10/2015	5	Owner	These units are very competitively priced and work great.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
765	Jennifer	Ohio	12/08/2015	5	RN	I do a lot of lifting in my line of work and my back aches quite often as a result. My chiropractor recommended a home TENS unit and I absolutely love it! This model is great and it is so nice having the compact to carry around with me!	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
766	Robyn Halverson	UT	11/27/2015	5	Ms	I love it!	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
767	Kathy Biesheuvel	South Dakota	11/22/2015	5	Mrs.	I have been helped a great deal by use of my TENS unit. It is reasonably priced, compact, easy to use, and very portable. This is a good buy.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
768	Anne	Ashland, Ohio	11/17/2015	5	L.P.N.	I am extremely happy with my TENS unit. Works great, has really helped with my back pain. Glad I got two, was going to give the other one away, now I plan to keep it as my back up.	TENS 3000 3 Mode Analog TENS Unit with Timer	https://www.tenspros.com/
